CustomerID,BikeBuyer,YearlyIncome,Age,MaritalStatus,Education,Gender,NumberCarsOwned,TotalChildren
14124,0,83874,25,M,Partial College,M,0,0
29223,1,31385,49,S,Partial College,M,1,0
25135,0,52464,37,S,Bachelors,M,1,0
12550,0,28585,51,M,Partial College,M,1,2
15617,0,60493,32,S,High School,F,1,0
22630,1,133741,37,M,Bachelors,M,3,2
26393,0,132026,61,S,Bachelors,M,2,1
15518,0,79680,36,M,Graduate Degree,M,1,2
26784,0,54338,59,S,High School,M,0,1
27911,1,56181,29,S,High School,M,0,0
12830,0,61482,40,S,High School,M,2,0
24093,1,133411,39,S,Graduate Degree,F,2,0
16206,0,58012,34,S,Partial College,F,1,0
16007,1,52688,66,M,Bachelors,F,0,2
13277,1,53412,40,S,Partial College,M,2,0
28903,0,54061,52,M,Partial College,F,1,2
17837,1,59401,28,S,Partial College,F,0,0
22412,0,132168,28,M,Bachelors,M,2,0
12816,1,57305,39,S,Partial High School,F,2,0
11853,1,60641,37,S,Bachelors,F,2,0
27849,0,29573,50,M,Bachelors,M,1,2
17352,1,112889,63,M,Graduate Degree,M,1,2
25792,1,105158,52,S,Bachelors,F,2,0
22391,0,81830,51,M,Partial College,F,1,2
17370,0,28435,61,M,Partial College,M,1,2
12778,0,36044,49,M,Partial College,F,1,1
25239,1,61226,43,M,Partial College,F,2,2
21155,1,56606,45,M,Partial College,M,2,2
16527,1,84515,27,S,Bachelors,M,1,0
18663,1,60155,48,M,High School,M,2,2
14052,1,60144,39,S,Graduate Degree,M,1,0
18714,1,129708,39,M,Graduate Degree,M,1,1
13397,0,29213,54,M,Partial College,M,0,2
18840,0,30642,49,M,Partial College,F,0,1
25288,0,33408,37,S,Bachelors,F,1,0
16435,0,103911,41,M,Bachelors,M,2,0
12403,1,78657,34,S,Partial College,M,2,0
11211,0,54237,56,M,High School,F,1,2
12031,1,52189,26,S,Partial High School,M,0,0
20792,1,78935,34,M,Graduate Degree,F,2,1
26252,1,110910,51,M,Partial College,F,3,2
23409,1,138715,36,S,Graduate Degree,M,2,0
27917,1,104329,32,S,Partial College,F,3,0
14612,1,78817,42,M,Bachelors,M,3,1
11265,1,84375,41,M,Partial College,F,2,2
12452,1,130122,46,M,Graduate Degree,M,2,0
23038,0,28299,49,S,High School,F,1,0
23303,0,56759,26,M,High School,M,1,0
22716,1,131550,40,S,Bachelors,M,2,0
13486,1,54665,68,S,Bachelors,F,0,1
19782,1,52997,50,S,High School,M,0,0
25495,1,77014,42,M,Partial College,F,0,2
27503,1,78223,29,S,Partial College,M,2,0
12756,1,82847,30,S,Partial College,M,2,0
27621,1,105463,41,S,Graduate Degree,M,0,0
17202,1,109288,60,M,Bachelors,F,2,2
20565,1,112840,61,M,Bachelors,F,0,2
24700,1,85398,32,S,High School,M,1,0
19207,0,57920,51,M,Partial High School,M,2,2
23982,1,103322,51,S,Partial College,M,0,0
18700,1,81528,37,S,Bachelors,M,2,0
19273,1,51096,62,M,Partial College,F,1,2
23541,1,81293,43,S,Partial College,F,3,0
12693,0,56583,34,M,Bachelors,F,2,2
20636,1,103060,41,M,Bachelors,F,3,2
22414,1,58992,62,S,Partial College,M,1,1
18646,0,62240,39,M,Graduate Degree,M,1,1
14898,1,77550,49,M,Partial College,F,2,2
26844,1,53687,75,S,Partial College,F,2,1
15812,1,85152,52,M,Partial College,M,2,2
22108,0,27881,51,S,Partial High School,M,0,0
24397,0,26422,39,S,Bachelors,M,0,0
14828,1,80039,26,S,Partial College,M,2,0
27939,1,53659,59,M,Partial College,M,2,2
18616,1,60071,42,S,Graduate Degree,M,2,0
12172,1,106628,44,S,Bachelors,M,0,0
20888,1,54163,39,S,Partial High School,M,2,0
24065,0,61590,39,S,High School,F,2,0
13970,0,36431,37,S,Bachelors,M,1,0
15528,1,87877,42,M,Bachelors,M,1,2
19407,1,112877,45,M,Partial College,F,2,2
18079,1,79096,58,M,Bachelors,F,3,2
15299,1,105264,33,M,Bachelors,M,1,1
27840,0,26000,32,S,Partial High School,M,1,0
12941,1,79305,40,S,Bachelors,F,0,0
22576,0,83114,24,S,Bachelors,M,1,0
22619,0,53021,36,S,Graduate Degree,F,1,0
11282,0,26427,43,M,Partial College,M,1,1
21888,0,54614,32,S,High School,M,1,0
14474,1,56016,50,M,High School,F,2,2
28338,0,28517,68,M,Partial College,F,1,2
28659,0,102514,36,S,Graduate Degree,F,3,0
20601,1,79233,29,M,Bachelors,F,2,0
26515,1,50924,55,M,Partial College,F,1,2
14882,1,35706,52,M,Bachelors,F,0,2
14695,0,36642,33,S,Partial High School,M,1,0
19943,1,85831,57,M,High School,M,1,2
26729,1,107721,52,S,Graduate Degree,M,2,0
14107,1,61413,30,S,High School,F,2,0
11456,0,33784,31,M,Partial High School,M,0,0
13018,0,58290,61,M,High School,M,1,2
18362,1,61571,27,M,High School,F,0,0
20510,0,61577,59,M,Bachelors,F,1,2
18155,0,36536,51,M,Partial College,F,1,2
12337,0,129603,30,S,Bachelors,M,2,0
13538,0,54128,46,S,Partial College,F,2,0
25690,1,84256,44,M,Graduate Degree,M,2,1
27057,0,60800,33,S,Graduate Degree,F,1,0
21277,0,25601,27,S,Partial High School,M,0,0
17724,0,79201,25,M,Partial College,F,1,0
13540,1,131510,45,M,Graduate Degree,F,2,0
23924,0,30231,38,S,Bachelors,F,0,0
25353,0,54845,48,S,Partial High School,F,1,0
17555,1,53282,62,M,Bachelors,M,1,2
27807,1,79453,70,S,Partial College,M,3,1
11201,0,61134,58,M,Bachelors,F,2,2
29150,0,29761,44,M,Partial College,M,0,1
14461,1,78681,43,M,Partial College,F,1,2
15603,1,137873,41,M,Bachelors,M,4,2
21852,1,60322,54,M,High School,M,1,2
26279,0,112715,45,S,Partial College,F,1,0
16569,1,57582,53,S,Partial College,F,0,0
24781,0,130834,33,M,Graduate Degree,F,1,1
15622,1,56702,33,S,High School,M,2,0
13193,1,52184,62,M,Bachelors,M,0,2
19586,0,132416,37,S,Bachelors,M,2,0
14188,1,51346,54,M,High School,F,2,2
11361,1,86646,28,M,High School,F,3,0
19419,0,34749,46,S,Graduate Degree,F,1,0
21215,1,61346,41,S,Bachelors,F,2,0
18576,0,61257,39,M,Graduate Degree,F,1,1
20039,0,81315,42,S,Bachelors,F,1,0
13912,0,101869,40,S,Bachelors,F,0,0
29108,0,55932,30,S,Partial College,M,1,0
20328,0,29355,42,M,Bachelors,F,1,2
11968,1,103328,47,S,Graduate Degree,F,2,0
16853,1,129532,42,S,Bachelors,F,0,0
12217,0,56621,44,M,Bachelors,M,1,2
16621,1,61022,32,M,High School,F,2,0
19173,1,105071,31,M,Bachelors,F,3,0
19728,0,79612,67,M,Graduate Degree,M,1,2
19951,1,78999,29,S,Bachelors,M,1,0
18937,1,52464,48,S,Partial High School,M,1,0
19557,0,81449,37,S,Bachelors,F,0,0
25320,0,59487,34,S,High School,M,2,0
24256,0,58395,28,S,Partial High School,F,1,0
27371,0,26746,34,S,Partial High School,F,0,0
21551,1,110716,30,S,Bachelors,M,3,0
27428,0,35315,55,S,Partial High School,F,0,0
23515,1,61847,54,S,Partial College,M,1,0
29133,0,86993,41,S,Bachelors,F,1,0
23357,1,51821,31,S,Partial College,M,0,0
25002,1,80529,27,M,High School,M,3,0
20960,1,59695,43,S,Graduate Degree,M,1,0
23379,0,77779,44,S,Bachelors,F,2,0
12378,0,86556,26,S,Partial College,F,0,0
18668,1,33664,48,M,High School,M,1,1
27785,1,85477,74,M,Bachelors,M,0,3
11876,0,57129,45,M,Partial College,F,1,1
18888,1,56850,27,S,Partial College,M,0,0
24538,0,76315,49,S,Partial College,F,0,0
19380,1,111087,30,S,Partial College,M,2,0
13162,0,106475,29,S,Partial College,F,1,0
26708,1,78318,44,S,Partial College,F,3,0
11328,0,28974,65,M,Bachelors,M,0,2
20156,1,81813,28,S,High School,M,3,0
26753,0,56000,45,S,Partial College,F,0,0
24128,0,108347,29,S,Partial College,F,3,0
18551,1,128003,35,M,Bachelors,F,2,0
25280,0,52289,29,S,Partial College,F,1,0
19863,0,32829,57,M,Partial College,F,1,2
25472,1,87350,40,M,Bachelors,M,2,1
17107,0,56120,34,S,Partial High School,F,2,0
15975,0,57869,45,S,High School,F,2,0
16568,1,103352,83,M,Graduate Degree,F,0,2
23576,1,81417,61,M,High School,F,2,2
26737,1,79319,56,S,Partial College,F,2,0
17008,1,79749,37,S,Bachelors,M,3,0
19461,0,34085,40,S,Partial High School,F,0,0
13252,1,58968,47,M,Partial College,F,0,1
18823,1,57921,43,S,Bachelors,M,0,0
25968,1,86315,41,M,Bachelors,M,2,2
19958,0,110737,31,M,Bachelors,F,3,0
17111,0,28581,35,M,Partial College,F,0,2
12603,1,138875,45,S,Bachelors,M,3,0
18998,1,108150,58,M,Bachelors,M,3,2
22232,1,51489,33,M,Graduate Degree,F,2,2
11668,0,33895,38,S,Bachelors,F,0,0
11139,1,61909,67,S,Partial College,F,2,1
11127,0,51056,30,M,High School,F,1,0
11409,0,55271,37,S,High School,F,0,0
13103,1,109343,42,S,Bachelors,M,1,0
17531,1,32067,49,M,High School,M,1,1
22841,1,55403,29,S,Bachelors,M,2,0
25086,0,28528,44,M,Partial College,F,1,1
27618,1,53851,41,M,Partial College,F,2,2
20682,0,29193,36,M,Graduate Degree,M,1,1
15824,0,51139,28,S,Partial High School,F,1,0
26189,1,132445,65,M,Bachelors,M,3,2
15494,0,52748,37,S,Bachelors,F,2,0
28513,1,81043,35,M,Partial College,F,1,2
27614,1,32974,49,M,High School,M,0,2
13655,0,52837,64,M,Graduate Degree,M,1,2
25542,1,86254,47,S,Bachelors,M,2,0
22984,1,78740,26,M,High School,M,2,0
13395,1,57297,54,M,High School,M,0,2
12124,0,86057,48,S,Partial College,F,3,0
18099,1,84946,55,M,Partial College,M,3,2
13822,0,58601,43,M,Bachelors,M,1,2
28063,1,137199,38,M,Graduate Degree,F,1,1
11471,0,76744,32,S,Partial College,F,2,0
14028,0,77997,32,S,Partial College,F,3,0
22488,1,138711,40,M,Bachelors,M,2,2
22019,1,30069,27,M,High School,F,1,0
11281,0,134538,42,S,Bachelors,F,1,0
19529,1,82493,38,S,Graduate Degree,F,2,0
18569,0,58145,39,M,Graduate Degree,F,2,1
22476,1,61630,38,S,High School,M,2,0
26995,1,133084,33,M,Bachelors,M,1,2
20442,0,27803,32,M,Partial College,M,0,0
19116,0,77381,36,S,Graduate Degree,M,1,0
24209,0,109617,36,M,Graduate Degree,F,3,0
13829,0,80067,28,S,Partial College,M,1,0
21171,0,33791,37,S,Bachelors,M,1,0
28245,0,29306,49,S,Partial College,M,1,0
17789,0,59409,38,S,Bachelors,F,1,0
24863,1,111475,52,S,Bachelors,M,3,0
16598,0,34688,54,S,High School,F,0,0
24080,0,33082,41,M,Partial High School,M,0,1
18996,0,26936,58,M,Partial College,F,0,2
24908,0,61404,33,S,Bachelors,M,2,0
18117,1,62184,53,S,High School,M,2,0
25191,0,128737,69,S,Graduate Degree,M,2,1
12730,0,81041,27,S,High School,F,1,0
20740,1,54515,52,M,High School,F,2,2
21571,0,36293,35,M,High School,M,0,1
28363,0,52323,40,S,Graduate Degree,F,1,0
15410,1,84952,53,M,Partial College,F,1,2
12587,1,86495,27,S,Bachelors,M,1,0
16272,1,58597,40,S,High School,M,0,0
27207,0,29541,50,S,Partial High School,F,0,0
22633,0,57154,37,S,Graduate Degree,F,1,0
18053,1,56977,45,S,Bachelors,F,0,0
12753,0,30425,34,S,Partial College,M,1,0
13847,0,28472,30,M,Bachelors,M,0,0
18492,0,51351,47,S,Bachelors,F,1,0
28153,0,56142,42,S,Bachelors,F,1,0
13385,1,84367,54,S,Partial College,F,0,0
13385,1,79123,54,S,Partial College,F,0,0
26247,0,129956,39,M,Graduate Degree,F,3,0
12732,0,56726,33,S,Partial High School,M,0,0
16776,1,35325,35,M,Bachelors,M,1,2
15599,0,130395,40,S,Bachelors,M,1,0
20298,0,54220,38,S,Graduate Degree,M,0,0
13598,1,57696,54,M,Partial College,M,1,1
11863,1,102475,44,M,Partial College,F,2,2
14504,1,78668,67,M,Graduate Degree,F,2,2
18403,0,59959,44,S,Partial College,F,1,0
29354,1,83348,40,S,Graduate Degree,M,2,0
22469,1,104116,38,M,Partial College,F,2,1
17380,0,53785,27,S,Partial College,M,2,0
16593,1,76743,53,M,Partial College,F,2,2
17371,0,56536,27,S,High School,F,1,0
16396,0,61436,38,S,Partial High School,M,1,0
26835,1,51929,40,M,Partial High School,M,1,2
23458,0,27655,49,S,Partial High School,F,1,0
21469,0,51294,58,S,Partial College,F,1,1
17886,1,111512,47,M,Bachelors,F,1,2
26446,0,52912,35,S,High School,M,1,0
20992,0,105576,26,M,Bachelors,M,1,0
15059,1,134335,46,M,Graduate Degree,F,0,1
15541,0,85734,43,S,Bachelors,F,3,0
17526,1,59078,48,S,High School,M,2,0
18963,1,82870,43,M,Partial College,F,2,1
16506,1,106518,31,M,Partial College,F,2,0
18139,1,51941,50,M,Partial High School,F,0,2
27271,0,102598,34,M,Graduate Degree,F,1,1
11321,0,52068,67,M,Bachelors,M,2,2
16282,0,86079,42,S,High School,F,3,0
21610,1,109111,35,M,Graduate Degree,M,3,0
28850,1,128325,35,S,Graduate Degree,M,1,0
24580,1,61747,58,M,Partial High School,M,1,2
15391,1,52798,50,M,High School,F,2,2
27619,1,62290,40,S,Partial College,M,0,0
19626,0,34685,45,M,Partial College,M,1,2
21303,0,25745,50,M,High School,F,1,2
13391,0,35574,54,M,Partial High School,F,1,2
14803,1,36527,41,S,High School,F,0,0
16878,1,84878,69,S,Graduate Degree,M,2,1
22016,1,59179,25,S,Partial High School,M,2,0
19028,0,112531,48,M,Partial College,M,2,2
22346,1,107025,50,M,Partial College,F,3,1
28888,0,111098,61,M,Bachelors,F,1,2
19148,1,34765,41,S,Bachelors,M,0,0
28073,0,55647,38,S,Bachelors,F,1,0
19773,1,62213,51,M,Partial College,M,1,2
18211,1,34242,33,M,High School,F,0,1
28946,1,106299,33,S,Bachelors,M,1,0
19260,0,84730,66,S,Bachelors,F,2,1
13005,0,25658,39,M,Graduate Degree,F,0,1
20182,0,26760,43,M,Partial College,F,0,2
11450,1,60186,30,S,High School,M,2,0
17815,0,29771,43,S,Partial College,M,0,0
12108,1,55909,55,M,Partial College,M,2,2
20823,1,57747,28,M,Partial College,M,0,0
27890,1,76739,45,S,Partial College,M,1,0
25146,0,35614,52,M,Partial High School,M,1,2
12398,0,60852,34,S,Partial College,F,1,0
14442,1,80496,40,S,Partial College,F,3,0
22735,1,86430,61,M,High School,F,2,2
25281,1,58843,30,S,High School,M,1,0
20365,1,34928,45,M,High School,M,1,2
28387,0,29130,41,M,Partial High School,M,0,1
23182,0,137398,39,M,Graduate Degree,F,2,0
26052,0,36594,40,M,Partial College,F,1,2
17504,1,52723,51,S,Partial College,F,2,0
18966,1,56650,63,M,Bachelors,F,1,2
19555,0,82645,36,M,Graduate Degree,M,1,1
20646,1,55672,33,M,Graduate Degree,M,1,1
24267,1,55646,55,M,Partial High School,M,0,2
21124,0,29263,31,S,Partial High School,F,1,0
26337,1,107337,39,M,Graduate Degree,F,2,2
16844,1,111765,41,M,Bachelors,F,3,2
25787,1,54482,51,M,High School,M,0,2
11446,0,29850,31,S,Bachelors,F,0,0
11262,1,105478,41,M,Bachelors,F,2,0
23845,1,52033,36,S,Bachelors,F,2,0
26854,1,79378,39,S,Bachelors,M,3,0
26010,1,78933,45,M,Graduate Degree,F,0,2
20640,1,54674,49,M,Partial College,M,1,2
21647,1,33966,42,S,Bachelors,M,0,0
21647,1,33966,42,S,Bachelors,M,0,0
27820,1,51799,42,M,Bachelors,M,2,1
14749,1,54710,49,M,Partial College,M,0,2
14444,1,110353,40,M,Graduate Degree,M,1,2
28741,1,104528,32,M,Bachelors,M,2,0
16732,1,61306,27,S,High School,F,0,0
14850,0,55572,32,S,Partial High School,F,0,0
17446,1,108641,70,M,Graduate Degree,F,0,2
16871,1,35746,50,M,High School,F,0,2
12293,0,111217,61,M,Bachelors,F,2,2
28193,0,27462,46,S,Graduate Degree,F,1,0
27798,1,78079,39,M,Bachelors,M,3,1
11930,0,56009,58,M,High School,F,1,2
29137,1,30990,42,M,Bachelors,M,0,2
27364,0,60193,34,S,Bachelors,M,0,0
28242,1,33166,41,M,Partial College,F,0,1
21188,0,29360,41,M,Bachelors,M,0,1
14743,1,58119,50,M,Partial College,M,0,2
28127,1,81284,30,M,Partial College,M,1,0
14067,0,81663,43,S,Bachelors,M,1,0
14109,0,81388,31,M,Partial College,M,3,0
15159,0,128021,64,M,Graduate Degree,M,2,3
22592,0,110412,45,S,Graduate Degree,F,2,0
28622,1,84079,47,M,Partial College,F,1,2
16688,0,56530,44,S,Partial College,F,1,0
15472,0,109507,36,S,Bachelors,F,0,0
18692,1,56285,36,M,Graduate Degree,M,0,2
14985,0,81921,28,S,High School,F,1,0
18799,0,30290,34,M,Graduate Degree,M,1,2
14794,1,53799,38,M,Bachelors,M,2,1
24334,0,79332,43,M,Bachelors,F,3,2
24334,0,79332,43,S,Bachelors,F,3,2
11960,1,30518,32,S,Partial College,F,0,0
14889,0,61851,51,M,High School,M,1,1
26157,1,58762,44,M,Partial College,M,1,2
23778,1,53555,34,M,High School,M,1,1
16290,0,29517,40,S,Partial College,M,0,0
27759,0,84065,40,S,Bachelors,F,2,0
13843,0,52584,30,S,Partial College,M,1,0
17619,1,56006,82,M,Partial High School,F,0,3
16925,1,53569,27,S,Partial College,M,1,0
21194,1,104873,43,M,Bachelors,F,2,2
22189,1,77671,32,M,Partial College,F,2,0
21069,0,33641,39,M,Partial High School,M,0,2
24546,1,83954,51,M,Partial College,M,2,2
21311,0,27889,50,S,High School,F,0,0
13892,0,112474,38,S,Graduate Degree,M,3,0
25625,0,54282,41,M,Partial High School,F,1,2
26865,0,86839,26,M,Partial College,F,3,0
13533,1,79047,44,S,Graduate Degree,M,3,0
14408,0,58334,55,S,Partial College,F,1,0
14382,1,53876,61,S,Bachelors,M,1,1
19757,1,105867,29,M,Partial College,F,2,0
15902,1,59740,55,M,Partial College,M,0,2
13757,0,129560,46,S,Graduate Degree,F,1,0
19235,1,128145,33,M,Graduate Degree,F,2,2
25552,0,80556,64,S,Bachelors,F,1,1
17871,0,27750,45,M,Partial College,F,1,2
11917,1,104401,40,S,Bachelors,M,0,0
15038,1,107072,27,M,Bachelors,M,2,0
25110,0,110747,35,M,Graduate Degree,F,3,2
21856,0,28848,55,M,Partial College,M,1,2
15147,0,58706,34,M,High School,M,1,1
16040,1,134528,43,M,Graduate Degree,M,2,2
17604,1,82253,36,S,Graduate Degree,M,2,0
26375,1,54751,34,S,Partial High School,M,0,0
18718,0,81766,40,S,Bachelors,F,2,0
16052,1,79298,49,M,Bachelors,M,2,2
14967,0,56246,41,S,Partial College,F,1,0
28993,0,55075,60,M,Partial High School,F,0,2
25116,1,57860,37,M,Bachelors,M,1,2
19024,0,30029,53,S,Partial High School,M,0,0
17790,1,87862,38,S,Bachelors,M,3,0
26792,0,61671,28,S,Partial High School,M,1,0
18918,0,56933,31,M,Partial College,F,2,0
20094,0,56763,49,M,High School,F,1,1
13258,1,105972,48,M,Partial College,F,2,2
14935,0,83404,38,S,Bachelors,M,3,0
21268,1,53264,37,M,Bachelors,F,1,2
12760,0,53781,39,S,Graduate Degree,F,1,0
16420,1,30885,42,S,High School,M,0,0
12087,1,84487,58,S,Bachelors,M,0,1
27182,1,87603,35,M,Partial College,M,0,1
27541,1,76914,37,S,Bachelors,F,2,0
19418,1,60691,46,S,Graduate Degree,M,2,0
17758,1,33638,35,M,Partial College,F,1,2
15373,0,102645,71,M,Graduate Degree,F,2,2
23662,0,56385,35,S,Partial High School,F,2,0
20625,0,79684,34,M,High School,M,2,1
18261,0,53678,40,S,Bachelors,F,0,0
15121,1,36557,29,S,Bachelors,M,1,0
12058,1,52932,62,M,Bachelors,F,1,2
12825,1,83486,39,M,Bachelors,M,2,2
17279,1,85338,37,M,Bachelors,F,2,1
26296,1,128786,33,M,Bachelors,F,2,0
21742,1,84002,40,M,Partial College,F,3,2
13256,1,58416,48,S,Partial College,F,2,0
19236,1,132953,33,M,Graduate Degree,F,3,2
29253,1,111669,44,S,Bachelors,F,2,0
16848,1,78244,42,S,Partial College,F,0,0
16922,0,35737,27,S,Partial College,F,0,0
20770,0,110243,47,M,Graduate Degree,M,2,2
24583,1,61418,58,S,Partial High School,M,1,1
28699,0,81301,36,S,Bachelors,F,0,0
18846,1,52770,69,S,Graduate Degree,M,2,1
26444,1,58618,35,S,Partial High School,F,0,0
23104,0,57155,51,M,Partial College,F,1,2
22783,0,26385,53,M,Partial High School,M,0,2
13720,1,57535,51,M,Partial High School,M,0,2
12245,1,79929,26,S,Partial College,M,0,0
28898,0,51875,51,S,Partial College,F,1,0
22886,1,129137,38,S,Graduate Degree,F,2,0
25775,1,106385,49,M,Partial College,F,2,2
20807,1,59135,50,M,Partial College,M,1,2
20072,1,108380,39,M,Graduate Degree,F,1,2
21107,1,103452,43,M,Bachelors,F,1,1
12280,1,127338,35,M,Bachelors,F,3,0
18811,1,85702,42,M,Partial College,M,0,2
15258,0,33737,27,M,High School,F,1,0
19621,0,58365,47,M,Bachelors,F,1,2
28723,1,83113,32,S,Partial College,M,2,0
20537,0,27516,55,S,Bachelors,M,1,0
19688,0,29891,49,M,Partial College,M,1,2
19396,1,84114,45,S,High School,F,0,0
14204,0,31285,58,M,Partial High School,F,1,2
28324,1,54758,43,M,Partial College,M,0,1
14516,0,28228,61,S,High School,M,1,1
12520,0,61167,28,S,High School,M,2,0
26330,0,113208,38,S,Bachelors,M,3,0
12677,0,52397,31,M,High School,M,2,0
29463,0,30285,27,S,High School,M,1,0
26287,1,109290,33,S,Graduate Degree,M,3,0
15372,0,35694,49,M,Partial College,M,1,1
22013,0,61705,25,S,High School,M,2,0
28484,1,58132,26,M,Bachelors,M,0,0
15249,1,61880,25,S,High School,F,0,0
24429,0,59267,51,S,Partial High School,F,1,0
15641,0,27851,27,M,Partial College,M,0,0
13108,0,29206,42,M,Bachelors,M,0,2
26881,0,31162,30,M,Partial High School,F,0,0
24873,1,107774,55,S,Partial College,F,2,0
29312,0,106232,43,S,Partial College,F,2,0
22660,0,53255,41,S,High School,F,0,0
21281,1,52836,27,S,Partial College,F,0,0
23743,0,29463,25,S,Partial High School,M,0,0
13326,1,77538,67,M,Bachelors,M,3,2
17581,0,138782,34,M,Graduate Degree,M,2,0
22331,1,112835,76,M,Partial College,F,0,2
25612,0,55150,37,S,Partial College,M,1,0
14492,0,27605,52,M,Graduate Degree,M,1,2
28089,0,110922,26,M,Partial College,M,1,0
29303,1,84774,41,S,Bachelors,M,2,0
23128,0,34517,45,M,Bachelors,M,1,1
13186,1,128907,63,M,Graduate Degree,M,2,2
28925,1,113017,29,M,Bachelors,M,2,0
17752,1,105850,47,M,Partial College,F,2,2
20193,1,129082,38,S,Graduate Degree,F,3,0
26533,1,102788,37,M,Bachelors,M,1,1
23420,0,103989,35,S,Graduate Degree,M,2,0
20768,1,34608,47,S,Partial College,M,1,0
16141,0,31244,45,M,Partial College,F,1,1
12545,1,59461,48,M,Partial College,M,0,2
13894,1,77643,36,M,Graduate Degree,F,3,2
25759,1,56317,37,S,Partial College,F,0,0
16190,0,77903,26,S,Partial College,M,3,0
13345,0,29296,63,M,Bachelors,M,1,2
21271,1,111608,38,M,Bachelors,M,2,0
20652,0,110012,35,M,Bachelors,F,1,1
19512,0,36767,29,M,Partial College,M,1,0
13636,1,112085,34,M,Bachelors,M,1,1
25926,1,34324,57,M,High School,M,0,2
20470,0,57463,49,S,Partial College,F,2,0
26785,1,35568,68,M,Bachelors,M,0,2
21747,1,133422,43,M,Bachelors,M,3,0
14087,0,137768,68,S,Bachelors,M,2,1
21210,0,54978,40,S,Bachelors,M,1,0
22614,0,83294,36,S,Bachelors,M,0,0
16251,1,58950,38,S,High School,F,2,0
22084,1,56507,44,M,Partial College,M,1,2
17651,0,62218,35,S,Partial College,M,1,0
28618,0,58196,47,M,High School,F,1,2
14912,1,108469,48,M,Partial College,F,3,2
13691,1,76696,33,S,Partial College,F,0,0
20061,0,34097,34,S,High School,F,1,0
25594,0,102100,35,M,Bachelors,F,1,2
26714,0,31493,51,S,Partial High School,F,1,0
18101,1,58344,55,M,Partial College,F,1,2
24246,0,35972,58,M,Partial High School,M,1,2
27712,1,56629,43,M,Partial College,F,0,2
23781,1,36634,30,S,Partial College,F,0,0
20152,0,31604,25,M,Partial College,M,0,0
12179,0,57883,70,S,Graduate Degree,F,2,1
19936,1,103285,55,M,Partial College,M,0,2
25635,1,109623,39,M,Bachelors,M,1,2
24341,1,86795,43,M,Partial College,M,2,2
24553,1,102611,60,M,Partial College,F,3,2
23430,0,26510,37,S,Bachelors,F,1,0
16314,1,79303,27,S,Partial College,M,3,0
26925,0,81602,62,S,Partial College,M,3,1
12923,1,83332,39,S,Bachelors,M,0,0
16080,0,51667,37,S,High School,M,0,0
19089,1,52600,30,S,Bachelors,F,0,0
19175,0,55156,33,S,Partial High School,M,1,0
28777,0,25666,50,S,Partial High School,F,1,0
15721,0,57332,31,S,Bachelors,F,1,0
19086,1,84601,30,S,Bachelors,M,1,0
27336,0,57797,58,S,High School,M,0,1
29431,1,82081,30,M,Bachelors,F,0,0
26706,1,36213,44,M,Partial College,F,1,2
17794,1,105396,39,M,Bachelors,M,1,2
26281,1,34325,46,S,Partial College,M,1,0
25526,0,104153,30,S,Partial College,M,1,0
14155,1,130174,35,M,Graduate Degree,F,2,2
26650,1,77752,47,S,Graduate Degree,M,2,0
23416,1,82249,37,M,Bachelors,F,1,2
24727,0,36340,31,M,Partial College,F,0,0
19441,1,31399,36,S,Graduate Degree,M,0,0
19821,1,56459,49,M,Partial College,F,2,2
29441,0,106540,69,M,Graduate Degree,F,1,2
24525,0,138288,37,M,Bachelors,M,2,0
25201,1,58880,54,M,Partial College,M,1,2
14952,1,87129,40,M,Bachelors,F,1,1
14146,1,102263,46,M,Partial College,F,2,2
11129,0,60642,30,S,High School,F,0,0
